ID,Video Duration,Video Publish Time,Days Since Publish,Day,Month,Year,Day of Week,Revenue per 1000 Views (USD),Monetized Playbacks (Estimate),Playback-Based CPM (USD),CPM (USD),Ad Impressions,Estimated AdSense Revenue (USD),DoubleClick Revenue (USD),YouTube Ads Revenue (USD),Watch Page Ads Revenue (USD),YouTube Premium (USD),Transaction Revenue (USD),Transactions,Revenue from Transactions (USD),Reactions,Chat Messages Count,Reminders Set,Stream Hours,Remix Views,Remix Count,Subscribers from Posts,New Comments,Shares,Like Rate (%),Dislikes,Likes,Unsubscribes,New Subscribers,Returned Items (USD),Unconfirmed Commissions (USD),Approved Commissions (USD),Orders,Total Sales Volume (USD),End Screen Click-Through Rate (%),End Screen Impressions,End Screen Clicks,Teaser Click-Through Rate (%),Teaser Impressions,Teaser Clicks,Card Click-Through Rate (%),Card Impressions,Card Clicks,Views per Playlist Start,Playlist Views,Playlist Watch Time (hours),Clip Watch Time (hours),Clip Views,YouTube Premium Watch Time (hours),YouTube Premium Views,Returning Viewers,New Viewers,Average Views per User,Unique Viewers,Watched (Not Skipped) (%),Feed Impressions,Average View Percentage (%),Average View Duration,Views,Watch Time (hours),Subscribers,Estimated Revenue (USD),Impressions,Video Thumbnail CTR (%)
180,482.0,2018-01-23 00:00:00,5,23,1,2018,Tuesday,0.002,193.0,1.544,1.447,206.0,0.164,0.0,0.298,0.164,0.092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305.0,94.0,97.94,104.0,4933.0,34.0,226.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.2411,0.0,0.0,31.9771,504.0,0.0,0.0,0.0,0.0,0.0,0.0,46.07,222.0,116841.0,7236.9927,192.0,0.257,877715.0,9.93
181,740.0,2018-01-26 00:00:00,3,26,1,2018,Friday,0.001,24.0,1.958,1.741,27.0,0.026,0.0,0.047,0.026,0.166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,469.0,312.0,97.71,140.0,5962.0,33.0,375.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3333,7.0,0.233,0.1174,4.0,46.4945,501.0,0.0,0.0,0.0,0.0,0.0,0.0,43.27,320.0,131296.0,11677.2799,342.0,0.192,1088563.0,8.87
182,570.0,2018-01-30 00:00:00,4,30,1,2018,Tuesday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,733.0,670.0,98.64,139.0,10057.0,31.0,563.0,0.0,0.0,0.0,0.0,0.0,0.58,172.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0769,54.0,4.4408,0.0032,1.0,154.5657,2113.0,0.0,0.0,0.0,0.0,0.0,0.0,45.6,260.0,245066.0,17724.089,532.0,0.0,1993632.0,9.41
183,507.0,2018-02-05 00:00:00,6,5,2,2018,Monday,0.001,88.0,1.511,1.415,94.0,0.073,0.0,0.133,0.073,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535.0,407.0,97.16,230.0,7882.0,38.0,447.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3636,26.0,1.5077,0.0,0.0,71.4978,1217.0,0.0,0.0,0.0,0.0,0.0,0.0,43.02,218.0,201411.0,12250.1813,409.0,0.24,1631700.0,9.64
184,499.0,2018-02-11 00:00:00,6,11,2,2018,Sunday,0.023,7039.0,1.575,1.351,8205.0,6.099,0.0,11.084,6.099,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395.0,246.0,98.12,172.0,8964.0,39.0,430.0,0.0,0.0,0.0,0.0,0.0,1.54,130.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8529,63.0,3.7081,0.0,0.0,192.2689,2596.0,0.0,0.0,0.0,0.0,0.0,0.0,51.89,259.0,288795.0,20854.0922,391.0,6.669,2204971.0,9.92
185,798.0,2018-02-15 00:00:00,4,15,2,2018,Thursday,0.003,94.0,1.66,1.5,104.0,0.086,0.0,0.156,0.086,0.269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,434.0,159.0,93.91,290.0,4471.0,22.0,232.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.2311,0.0,0.0,70.6527,690.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,343.0,128539.0,12251.3513,210.0,0.355,1102499.0,8.5
186,580.0,2018-02-19 00:00:00,4,19,2,2018,Monday,0.041,5335.0,2.324,1.49,8322.0,6.823,0.0,12.4,6.823,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,569.0,259.0,98.27,118.0,6717.0,34.0,303.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,12.0,0.7962,0.0335,6.0,92.4592,1282.0,0.0,0.0,0.0,0.0,0.0,0.0,43.46,252.0,172541.0,12121.344,269.0,7.133,1383171.0,9.57
187,595.0,2018-02-25 00:00:00,6,25,2,2018,Sunday,0.002,201.0,1.274,1.164,220.0,0.141,0.0,0.256,0.141,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,439.0,436.0,98.55,155.0,10541.0,57.0,499.0,0.0,0.0,0.0,0.0,0.0,8.02,2257.0,181.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0845,148.0,11.2646,0.052,14.0,208.083,2641.0,0.0,0.0,0.0,0.0,0.0,0.0,47.57,283.0,311350.0,24516.6959,442.0,0.691,2352682.0,10.12
188,731.0,2018-03-02 00:00:00,5,2,3,2018,Friday,0.002,359.0,1.476,1.406,377.0,0.292,0.0,0.53,0.292,1.233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,663.0,1483.0,97.74,482.0,20861.0,197.0,3925.0,0.0,0.0,0.0,0.0,0.0,4.99,9698.0,484.0,2.18,17262.0,376.0,3.79,449.0,17.0,1.1921,2222.0,157.0046,0.1834,21.0,402.2404,6390.0,0.0,0.0,0.0,0.0,0.0,0.0,33.37,244.0,629864.0,42799.3445,3728.0,1.524,5556895.0,8.95
189,640.0,2018-03-07 00:00:00,5,7,3,2018,Wednesday,0.002,112.0,1.286,1.309,110.0,0.079,0.0,0.144,0.079,0.378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.0,329.0,97.47,256.0,9872.0,49.0,885.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3023,99.0,7.8475,0.0,0.0,158.1357,2157.0,0.0,0.0,0.0,0.0,0.0,0.0,41.55,266.0,292260.0,21624.0615,836.0,0.457,2426396.0,9.33
190,683.0,2018-03-12 00:00:00,5,12,3,2018,Monday,0.014,2461.0,1.714,1.405,3002.0,2.321,0.0,4.218,2.321,0.267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,505.0,218.0,97.7,157.0,6680.0,41.0,314.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7143,19.0,1.2622,0.0,0.0,90.7589,1224.0,0.0,0.0,0.0,0.0,0.0,0.0,37.31,255.0,183572.0,13012.6218,273.0,2.588,1410592.0,10.14
191,709.0,2018-03-16 00:00:00,4,16,3,2018,Friday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311.0,109.0,97.62,81.0,3321.0,31.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,0.2151,0.0,0.0,18.8561,213.0,0.0,0.0,0.0,0.0,0.0,0.0,44.12,313.0,67664.0,5887.1086,109.0,0.024,626461.0,7.85
192,725.0,2018-03-22 00:00:00,6,22,3,2018,Thursday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,465.0,342.0,97.78,204.0,8976.0,61.0,923.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6786,150.0,13.5385,0.0,0.0,306.5417,3285.0,0.0,0.0,0.0,0.0,0.0,0.0,44.14,320.0,325975.0,29019.8658,862.0,0.0,2901891.0,8.53
193,927.0,2018-03-28 00:00:00,6,28,3,2018,Wednesday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,693.0,136.0,96.25,193.0,4949.0,30.0,216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,5.0,0.6797,0.0,0.0,7.6938,169.0,0.0,0.0,0.0,0.0,0.0,0.0,26.54,246.0,73816.0,5049.9329,186.0,0.0,926122.0,6.27
194,705.0,2018-04-01 00:00:00,4,1,4,2018,Sunday,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,447.0,212.0,97.36,145.0,5347.0,40.0,513.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3333,14.0,1.1605,0.0,0.0,52.1779,567.0,0.0,0.0,0.0,0.0,0.0,0.0,44.23,312.0,145206.0,12612.0838,473.0,0.119,1235403.0,8.63
195,597.0,2018-04-07 00:00:00,6,7,4,2018,Saturday,0.049,20544.0,1.847,1.391,27275.0,20.872,0.0,37.935,20.872,1.123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,559.0,694.0,97.2,383.0,13272.0,65.0,1440.0,0.0,0.0,0.0,0.0,0.0,5.14,10638.0,547.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2068,523.0,42.5436,0.0336,7.0,350.3524,4270.0,0.0,0.0,0.0,0.0,0.0,0.0,49.27,294.0,447003.0,36523.7522,1375.0,21.995,3923676.0,8.6
196,877.0,2018-04-13 00:00:00,6,13,4,2018,Friday,0.051,24346.0,1.845,1.428,31449.0,24.709,0.0,44.91,24.709,2.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,445.0,775.0,97.91,297.0,13881.0,72.0,1763.0,0.0,0.0,0.0,0.0,0.0,2.76,15705.0,434.0,2.3,29581.0,680.0,10.71,822.0,88.0,2.3286,496.0,61.4636,0.0454,3.0,611.1957,5848.0,0.0,0.0,0.0,0.0,0.0,0.0,41.83,367.0,527343.0,53794.6587,1691.0,26.727,4986928.0,7.86
197,917.0,2018-04-19 00:00:00,6,19,4,2018,Thursday,0.066,23725.0,2.044,1.467,33047.0,26.68,0.0,48.495,26.68,2.023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,376.0,293.0,98.06,244.0,12348.0,48.0,743.0,0.0,0.0,0.0,0.0,0.0,2.17,14420.0,313.0,0.0,0.0,0.0,0.0,0.0,0.0,2.641,309.0,39.8927,0.1173,20.0,540.9557,4839.0,0.0,0.0,0.0,0.0,0.0,0.0,41.87,384.0,432147.0,46138.182,695.0,28.703,5679808.0,5.74
198,569.0,2018-04-24 00:00:00,5,24,4,2018,Tuesday,0.001,27.0,1.519,1.367,30.0,0.022,0.0,0.041,0.022,0.153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,396.0,202.0,98.48,123.0,7954.0,50.0,416.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3333,35.0,2.563,0.0,0.0,106.5654,1376.0,0.0,0.0,0.0,0.0,0.0,0.0,46.59,265.0,216499.0,15971.4091,366.0,0.175,1732973.0,9.5
199,598.0,2018-04-29 00:00:00,5,29,4,2018,Sunday,0.053,13560.0,2.013,1.43,19082.0,15.017,0.0,27.294,15.017,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,539.0,300.0,98.23,178.0,9905.0,43.0,504.0,0.0,0.0,0.0,0.0,0.0,1.01,494.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5556,69.0,5.812,0.15,11.0,227.8213,2889.0,0.0,0.0,0.0,0.0,0.0,0.0,46.17,276.0,297726.0,22870.1905,461.0,15.776,2505188.0,9.23
200,619.0,2018-05-05 00:00:00,6,5,5,2018,Saturday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,444.0,300.0,97.73,201.0,8665.0,43.0,587.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3889,43.0,3.5499,0.0,0.0,202.4381,2256.0,0.0,0.0,0.0,0.0,0.0,0.0,51.25,317.0,239462.0,21137.6237,544.0,0.0,1925749.0,9.43
201,517.0,2018-05-11 00:00:00,6,11,5,2018,Friday,0.002,190.0,1.316,1.22,205.0,0.138,0.0,0.25,0.138,0.356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,483.0,306.0,98.1,187.0,9646.0,61.0,627.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.617,76.0,5.3138,0.0804,10.0,136.4116,2006.0,0.0,0.0,0.0,0.0,0.0,0.0,46.07,238.0,257495.0,17034.9583,566.0,0.494,1941980.0,10.3
202,532.0,2018-05-16 00:00:00,5,16,5,2018,Wednesday,0.004,580.0,1.555,1.383,652.0,0.496,0.0,0.902,0.496,0.307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,463.0,373.0,97.94,167.0,7959.0,52.0,545.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5833,31.0,2.018,0.0,0.0,133.3076,1725.0,0.0,0.0,0.0,0.0,0.0,0.0,51.36,273.0,225705.0,17163.9628,493.0,0.803,1865982.0,9.16
203,712.0,2018-05-21 00:00:00,5,21,5,2018,Monday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,356.0,130.0,96.62,181.0,5174.0,34.0,796.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.47,345.0,100433.0,9640.3262,762.0,0.0,842052.0,8.9
204,462.0,2018-05-29 00:00:00,8,29,5,2018,Tuesday,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,490.0,631.0,97.83,226.0,10175.0,47.0,878.0,0.0,0.0,0.0,0.0,0.0,1.65,182.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8841,130.0,8.0429,0.1177,11.0,117.2897,2041.0,0.0,0.0,0.0,0.0,0.0,0.0,47.18,218.0,274941.0,16682.4223,831.0,0.182,2623175.0,8.17
205,547.0,2018-06-04 00:00:00,6,4,6,2018,Monday,0.001,60.0,1.233,1.072,69.0,0.041,0.0,0.074,0.041,0.208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480.0,263.0,97.79,158.0,7002.0,37.0,381.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,20.0,0.9681,0.0,0.0,126.8137,1548.0,0.0,0.0,0.0,0.0,0.0,0.0,53.57,293.0,217969.0,17775.3722,344.0,0.248,1686300.0,9.51
206,565.0,2018-06-10 00:00:00,6,10,6,2018,Sunday,0.001,91.0,1.264,1.139,101.0,0.063,0.0,0.115,0.063,0.378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,514.0,533.0,98.36,176.0,10575.0,47.0,802.0,0.0,0.0,0.0,0.0,0.0,2.4,125.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,154.0,11.6263,0.0071,2.0,201.2651,2464.0,0.0,0.0,0.0,0.0,0.0,0.0,51.14,289.0,313713.0,25225.1342,755.0,0.441,2705997.0,8.55
207,384.0,2018-06-18 00:00:00,8,18,6,2018,Monday,0.0,1.0,4.0,4.0,1.0,0.002,0.0,0.004,0.002,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,748.0,419.0,97.79,194.0,8579.0,31.0,560.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.913,44.0,1.5752,0.0,0.0,59.7199,1165.0,0.0,0.0,0.0,0.0,0.0,0.0,52.03,200.0,210741.0,11726.0393,529.0,0.018,1812628.0,8.96
208,449.0,2018-06-24 00:00:00,6,24,6,2018,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,386.0,209.0,97.5,146.0,5686.0,30.0,279.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0078,0.0,0.0,44.1207,813.0,0.0,0.0,0.0,0.0,0.0,0.0,47.23,212.0,114060.0,6734.1622,249.0,0.0,1052516.0,8.19
209,532.0,2018-06-30 00:00:00,6,30,6,2018,Saturday,0.0,3.0,3.333,3.333,3.0,0.005,0.0,0.01,0.005,0.071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,733.0,389.0,98.16,178.0,9510.0,42.0,683.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9714,69.0,3.9562,0.0,0.0,142.2533,1853.0,0.0,0.0,0.0,0.0,0.0,0.0,49.25,262.0,242723.0,17698.4242,641.0,0.076,2143202.0,8.24
210,490.0,2018-07-08 00:00:00,8,8,7,2018,Sunday,0.0,5.0,1.6,1.333,6.0,0.004,0.0,0.008,0.004,0.046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,498.0,443.0,98.56,127.0,8682.0,39.0,441.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,12.0,0.8592,0.0,0.0,108.0707,1506.0,0.0,0.0,0.0,0.0,0.0,0.0,50.03,245.0,181294.0,12371.5326,402.0,0.05,1366690.0,10.14
211,530.0,2018-07-13 00:00:00,5,13,7,2018,Friday,0.075,27616.0,1.676,1.35,34290.0,25.464,0.0,46.283,25.464,0.747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,547.0,322.0,97.38,306.0,11366.0,53.0,807.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3243,172.0,12.0468,0.0,0.0,266.7253,3982.0,0.0,0.0,0.0,0.0,0.0,0.0,43.99,233.0,349855.0,22658.8272,754.0,26.212,2684377.0,10.26
212,595.0,2018-07-18 00:00:00,5,18,7,2018,Wednesday,0.098,26685.0,1.973,1.442,36525.0,28.97,0.0,52.653,28.97,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,998.0,481.0,98.27,247.0,14008.0,44.0,778.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8333,68.0,6.0539,0.0334,4.0,272.9178,3624.0,0.0,0.0,0.0,0.0,0.0,0.0,44.74,266.0,304728.0,22534.9871,734.0,29.74,2127431.0,11.14
213,477.0,2018-07-26 00:00:00,8,26,7,2018,Thursday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,586.0,295.0,97.55,182.0,7252.0,37.0,394.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8889,17.0,0.6109,0.0774,14.0,78.3189,1419.0,0.0,0.0,0.0,0.0,0.0,0.0,41.71,199.0,164941.0,9152.5871,357.0,0.035,1294874.0,9.77
214,413.0,2018-08-01 00:00:00,6,1,8,2018,Wednesday,0.002,321.0,1.355,1.268,343.0,0.239,0.0,0.435,0.239,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,488.0,206.0,98.31,111.0,6462.0,26.0,199.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,3.0,0.2096,0.0,0.0,84.1056,1391.0,0.0,0.0,0.0,0.0,0.0,0.0,52.58,217.0,143168.0,8635.7704,173.0,0.33,1182008.0,9.2
215,476.0,2018-08-07 00:00:00,6,7,8,2018,Tuesday,0.0,2.0,4.0,2.667,3.0,0.005,0.0,0.008,0.005,0.051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,493.0,239.0,97.61,181.0,7389.0,32.0,384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,3.0,0.1289,0.0101,2.0,90.0009,1347.0,0.0,0.0,0.0,0.0,0.0,0.0,49.59,236.0,138467.0,9078.7877,352.0,0.055,1165241.0,9.06
216,557.0,2018-08-12 00:00:00,5,12,8,2018,Sunday,0.0,1.0,2.0,2.0,1.0,0.001,0.0,0.002,0.001,0.063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,485.0,305.0,97.67,197.0,8252.0,27.0,460.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,21.0,1.5471,0.0,0.0,127.4035,1833.0,0.0,0.0,0.0,0.0,0.0,0.0,42.58,237.0,200648.0,13243.0215,433.0,0.064,1641447.0,9.3
217,591.0,2018-08-17 00:00:00,5,17,8,2018,Friday,0.001,3.0,2.667,2.0,4.0,0.004,0.0,0.008,0.004,0.179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,514.0,331.0,97.39,236.0,8802.0,34.0,502.0,0.0,0.0,0.0,0.0,0.0,7.69,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0909,23.0,1.6841,0.0,0.0,150.5207,2028.0,0.0,0.0,0.0,0.0,0.0,0.0,43.01,254.0,215640.0,15253.0029,468.0,0.184,1703079.0,9.62
218,409.0,2018-08-22 00:00:00,5,22,8,2018,Wednesday,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,596.0,247.0,97.52,240.0,9451.0,30.0,549.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,35.0,2.2469,0.0,0.0,129.5266,2123.0,0.0,0.0,0.0,0.0,0.0,0.0,52.52,215.0,223560.0,13371.6636,519.0,0.129,1742986.0,9.77
219,447.0,2018-08-28 00:00:00,6,28,8,2018,Tuesday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700.0,254.0,97.44,229.0,8706.0,37.0,325.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6364,18.0,0.8986,0.0,0.0,98.4405,1733.0,0.0,0.0,0.0,0.0,0.0,0.0,44.92,201.0,188152.0,10516.8734,288.0,0.067,1303350.0,10.94
220,357.0,2018-09-02 00:00:00,5,2,9,2018,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,664.0,384.0,95.27,531.0,10691.0,117.0,1043.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5161,47.0,1.7034,0.0,0.0,99.7113,1907.0,0.0,0.0,0.0,0.0,0.0,0.0,51.29,183.0,208641.0,10641.2449,926.0,0.077,1449319.0,11.12
221,590.0,2018-09-09 00:00:00,7,9,9,2018,Sunday,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1064.0,559.0,95.69,518.0,11497.0,99.0,919.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6757,62.0,4.779,0.0,0.0,169.911,2223.0,0.0,0.0,0.0,0.0,0.0,0.0,45.61,269.0,238001.0,17821.8656,820.0,0.134,1974255.0,9.16
222,589.0,2018-09-16 00:00:00,7,16,9,2018,Sunday,0.002,2.0,0.5,0.5,2.0,0.0,0.0,0.001,0.0,0.426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,671.0,602.0,96.62,326.0,9310.0,56.0,448.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,24.0,1.7773,0.0,0.0,172.4993,2099.0,0.0,0.0,0.0,0.0,0.0,0.0,47.68,281.0,211192.0,16529.8184,392.0,0.426,1654723.0,9.54
223,490.0,2018-09-23 00:00:00,7,23,9,2018,Sunday,0.001,2.0,1.5,1.5,2.0,0.002,0.0,0.003,0.002,0.179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,489.0,283.0,95.69,391.0,8677.0,64.0,405.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,1.1949,0.0201,7.0,131.2935,1968.0,0.0,0.0,0.0,0.0,0.0,0.0,48.62,238.0,216277.0,14312.4478,341.0,0.181,1601424.0,10.29
224,396.0,2018-09-30 00:00:00,7,30,9,2018,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,445.0,200.0,96.54,255.0,7119.0,38.0,331.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,11.0,0.3729,0.0,0.0,76.8477,1271.0,0.0,0.0,0.0,0.0,0.0,0.0,53.47,212.0,167533.0,9903.597,293.0,0.049,1272411.0,9.97
